word,form,qwerd,keyer,chord,usage
Unnamed,u-n-a-/-t,Nado,o,qadno,0
Unaccountably,n-a-k-t-b-e,Naktbe,,qabeknt,0
Interactionally,^-n-\-a-k-sh-l-e,Nakzle,,qaeklnz,0
Nailer,n-a-l-r,Nalr,,qalnr,0
Nailers,n-a-l-r-s,Nalrs,,qalnrs,0
Unambiguous,n-a-m-b-g,Nambg,,qabgmn,0
Unambiguously,n-a-m-b-g-e,Nambge,,qabegmn,0
Unanswerably,n-a-n-s-b-e,Nansbe,,qabens,0
Inapplicability,n-a-pl-e-k-\-b,Naplekbo,,qabeklnop,0
Inappropriateness,n-a-pr-a-n-e-s,Napranes,,qaenprs,0
Narrator,n-a-r-a-r,Narar,,qanr,0
Narrators,n-a-r-a-r-s,Narars,,qanrs,0
Narrower,n-a-r-o-r,Naror,,qanor,0
Narrationer,n-a-r-a-sh-r,Narzr,,qanrz,0
Unnaturally,u-n-a-t-l-e,Natleo,o,qaelnot,0
Unattended,u-na-tn-d-d,Natndd,,qadnt,0
Navigably,n-a-v-g-b-e,Navgbe,,qabegnv,0
Navigability,n-a-v-g-\-b,Navgbo,,qabgnov,0
Navigations,n-a-v-g-sh-s,Navgzs,,qagnsvz,0
Unbelievably,n-b-e-b-e,Nbebe,,qben,0
Indian,nt-ea-n,Nden,,qden,0
Indicted,nt-i-t-d,Nditd,,qdint,0
Indicting,nt-i-t-\-h,Nditg,,qdgint,0
Indicts,nt-i-t-s,Ndits,,qdinst,0
Indentation,n-tn-sh,Ndnz,,qdnz,0
Indentations,n-tn-sh-s,Ndnzs,,qdnsz,0
Undesirables,n-d-s-b-s,Ndsbs,,qbdns,0
Indecisions,nt-s-e-sh-s,Ndsezs,,qdensz,0
Indecipherable,n-d-s2-i-f-b,Ndsifb,,qbdfins,0
Indecipherably,n-d-s2-i-f-b-e,Ndsifbe,,qbdefins,0
Indescribably,nt-s2-k-r-b-e,Ndskrbe,,qbdeknrs,0
Undisciplined,n-d-s-pl-e-n-d,Ndsplend,,qdelnps,0
Individualism,nt-v-s-m,Ndvsm,,qdmnsv,0
Individualisms,nt-v-s-m-s,Ndvsms,,qdmnsv,0
Individually,nt-v-ya,Ndvy,,qdnvy,0
Undoubted,n-d-a-u-/-t,Ndwd,,qdnw,0
Nebuchadrezzar,n-e-b-s-a-r,Nebsar,,qabenrs,0
Nebuchadnezzar,n-e-b-s-a-r,Nebsaro,o,qabenors,0
Neediness,n-e-d-e-n-s,Nedens,,qdens,0
Neediest,n-e-d-e-s-t,Nedest,,qdenst,0
Neglectfully,n-e-g-/-f-e,Negfe,,qefgn,0
Negativity,n-e-g-df-t-e,Negtvte,,qegntv,0
Negations,n-e-g-a-sh-s,Negzs,,qegnsz,0
Nicknames,n-e-k-n-a-s,Neknas,,qaekns,0
Unimaginably,u-n-e-m-a-j-b-e,Nemajbe,,qabejmn,0
Unimaginative,u-n-e-m-a-j-df,Nemajtv,,qaejmntv,0
Any more,n-e-m,Nemu,u,qemnu,0
Noticeably,n-e-s-b-e,Nesbe,,qbens,0
Noticeability,n-e-s-\-b,Nesbo,,qbenos,0
Unnoticed,u-n-e-s2-t,Nesdo,o,qdenos,0
Nested,n-e-s-t-d,Nestd,,qdenst,0
Nesting,n-e-s-t-\-h,Nestg,,qegnst,0
Nest,n-e-s-t,Nesti,i,qeinst,0
Nests,n-e-s-t-s,Nestso,o,qenost,0
Nettle,n-e-t-l,Netl,,qelnt,0
Nettled,n-e-t-l-d,Netld,,qdelnt,0
Nettles,n-e-t-l-s,Netls,,qelnst,0
Neitzsche,n-e-t-sh-e,Netze,,qentz,0
Nervousness,n-e-v-u-s-n-e-s,Nevusnes,,qensuv,0
Unfathomable,n-f-a-h-m-b,Nfahmb,,qabfhmn,0
Unfathomably,n-f-a-h-m-b-e,Nfahmbe,,qabefhmn,0
Unfathomability,n-f-a-h-m-\-b,Nfahmbo,,qabfhmno,0
Influenced,n-f-d,Nfd,,qdfn,0
Infectant,n-f-e-k-nt,Nfeknt,,qefknt,0
Infectants,n-f-e-k-nt-s,Nfeknts,,qefknst,0
Infectious,n-f-e-k-sh-us,Nfekzus,,qefknsuz,0
Influencing,n-f-\-h,Nfg,,qfgn,0
Inflatedly,n-fl-a-d-e,Nflade,,qadefln,0
Inflected,n-fl-d,Nfldo,o,qdflno,0
Inflecting,n-fl-\-h,Nflg,,qfgln,0
Inflicting,n-fl-\-h,Nflgo,o,qfglno,0
Inflects,n-fl-s,Nfls,,qflns,0
Inflicts,n-fl-s,Nflso,o,qflnos,0
Inflections,n-fl-sh-s,Nflzs,,qflnsz,0
Inflations,n-fl-a-sh-s,Nflzso,o,qflnosz,0
Informants,n-f-m-/-nt-s,Nfmnts,,qfmnst,0
Informer,n-f-m-r,Nfmr,,qfmnr,0
Informers,n-f-m-r-s,Nfmrs,,qfmnrs,0
Informationally,n-f-m-sh-l-e,Nfmzle,,qeflmnz,0
Infrastructure,n-f-r-a-s-t-r-k-t-r,Nfrastrktr,,qafknrst,0
Infrastructures,n-f-r-a-s-t-r-k-t-r-s,Nfrastrktrs,,qafknrst,0
Unforeseeably,n-f-s-e-b-e,Nfsebe,,qbefns,0
Unforeseeability,n-f-s-e-\-b,Nfsebo,,qbefnos,0
Unforeseen,n-f-s-e-n,Nfsen,,qefns,0
Infrastructure,n-f-s-t-r,Nfstr,,qfnrst,0
Infrastructures,n-f-s-t-r-s,Nfstrs,,qfnrst,0
Ingressed,n-g-r-e-s-d,Ngresd,,qdegnrs,0
Ingressing,n-g-r-e-s-\-h,Ngresg,,qegnrs,0
Ingresses,n-g-r-e-s-s,Ngress,,qegnrs,0
Nothingness,n-\-h-^-n-e-s,Nhnes,,qehns,0
Nihilist,n-i-l-e-s,Niles,,qeilns,0
Nihilists,n-i-l-e-s-s,Niless,,qeilns,0
Nihilisticly,n-i-l-/-s2-t-e,Nilste,,qeilnst,0
Naivete,n-i-v-t-a,Nivta,,qaintv,0
New jersey,n-~-j,Nji,i,qijn,0
Unjustifiable,n-j-u-s-f-b,Njusfb,,qbfjnsu,0
Unjustifiably,n-j-u-s-f-b-e,Njusfbe,,qbefjnsu,0
Unjustified,n-j-u-s-f-d,Njusfd,,qdfjnsu,0
Enjoyably,n-j-o-e-b-e,Njybe,,qbejny,0
Enjoyments,n-j-o-e-m-s,Njyms,,qjmnsy,0
Encryptably,n-\-k-b-e,Nkbe,,qbekn,0
Unconditionally,n-k-d-sh-y,Nkdzy,,qdknyz,0
Interconnectedness,n-k-e-k-d-n-e-s,Nkekdnes,,qdekns,0
Encumber,n-k-m-b-r,Nkmbr,,qbkmnr,0
Encumbered,n-k-m-b-r-d,Nkmbrd,,qbdkmnr,0
Encumbering,n-k-m-b-r-\-h,Nkmbrg,,qbgkmnr,0
Encumbers,n-k-m-b-r-s,Nkmbrs,,qbkmnrs,0
Incorruptibly,n-k-o-r-p-b-e,Nkorpbe,,qbeknopr,0
Incompletely,n-kp-e,Nkpe,,qeknp,0
Noncompliant,n-k-p-l-i-nt,Nkplint,,qiklnpt,0
Noncompliantly,n-k-p-l-i-nt-e,Nkplinte,,qeiklnpt,0
Incomparablely,n-k-pr-b-e,Nkprbe,,qbeknpr,0
Incomprehensibly,n-k-pr-e-n-s-b-e,Nkprensbe,,qbeknprs,0
Incompetently,n-k-p-tn-e,Nkptne,,qeknpt,0
Incredibillity,n-k-r-e-d-\-b,Nkredbo,o,qbdeknor,0
Incrementally,n-k-r-e-m-l-e,Nkremle,,qeklmnr,0
Increasingly,n-k-r-e-s-\-h-e,Nkreshe,,qehknrs,0
Encryptor,n-\-k-r,Nkri,i,qiknr,0
Encryptors,n-\-k-r-s,Nkrs,,qknrs,0
Inconceivable,n-k-s-e-\-b,Nkseb,,qbekns,0
Inconceivably,n-k-s-e-\-b-e,Nksebe,,qbekns,0
Enlightenment,n-l-i-m,Nlim,,qilmn,0
Enlightened,n-l-i-n-d,Nlind,,qdiln,0
Enlightening,n-l-i-n-\-h,Nling,,qgiln,0
Enlightenment,n-l-i-n-m,Nlinm,,qilmn,0
Enlightens,n-l-i-n-s,Nlins,,qilns,0
Unmanageably,n-mn-j-b-e,Nmnjbe,,qbejmn,0
Intermissions,n-/-m-sh-s,Nmzs,,qmnsz,0
Uninformed,n-n-f-m-d,Nnfmd,,qdfmn,0
Uninformedly,n-n-f-m-d-e,Nnfmde,,qdefmn,0
Unencumbered,n-n-k-m-b-r-d,Nnkmbrd,,qbdkmnr,0
Entrance,n-\-n-s,Nns,,qns,0
Entrances,n-\-n-s-s,Nnss,,qns,0
Internationally,n-/-n-a-sh-l-e,Nnzle,,qelnz,0
Internationalize,n-/-n-a-sh-l-i-s,Nnzlis,,qilnsz,0
Internationalized,n-/-n-a-sh-l-i-s-d,Nnzlisd,,qdilnsz,0
Internationalizing,n-/-n-a-sh-l-i-s-\-h,Nnzlisg,,qgilnsz,0
Internationalizes,n-/-n-a-sh-l-i-s-s,Nnzliss,,qilnsz,0
Unknowable,u-n-o-b,Nobu,u,qbnou,0
Interrogatives,n-/--o-g-v-s,Nogvs,,qgnosv,0
Interrogations,n-/-o-g-sh-s,Nogzs,,qgnosz,0
Knockout,n-o-k-a-u,Nokw,,qknow,0
Knockouts,n-o-k-a-u-s,Nokws,,qknosw,0
Knowledgeably,n-o-l-b-e,Nolbe,,qbelno,0
Noncatholics,n-o-n-k-a-th-s,Nonkahs,,qahknos,0
Inoperative,n-o-pr-a-\-v,Noprav,,qanoprv,0
Notebook,n-o-t-b-k,Notbk,,qbknot,0
Notebooks,n-o-t-b-k-s,Notbks,,qbknost,0
Negotiations,n-o-sh-s,Nozs,,qnosz,0
Unproductive,npdkv,Npdkv,,qdknpv,0
Inputing,n-p-\-h,Npgo,o,qgnop,0
Unprepared,n-pr-e-p-d,Nprepd,,qdenpr,0
Unprotect,n-pr-o-t-e-k,Nprotek,,qeknoprt,0
Unprotected,n-pr-o-t-e-k-d,Nprotekd,,qdeknoprt,0
Unprotecting,n-pr-o-t-e-k-\-h,Nprotekg,,qegknoprt,0
Unprotects,n-pr-o-t-e-k-s,Nproteks,,qeknoprst,0
Interpretations,n-/-p-sh-s,Npzs,,qnpsz,0
Inquisitively,n-k-e-s2-df-e,Nqestve,,qenqstv,0
Inquisitiveness,n-k-e-s2-df-n-e-s,Nqestvnes,,qenqstv,0
Inquisitions,n-k-e-s-sh-s,Nqeszs,,qenqsz,0
Unquestionably,n-k-n-b-e,Nqnbe,,qbenq,0
Inconsequential,n-k-s2-e-k-sh,Nqseqz,,qenqsz,0
Inconsequentially,n-k-s2-e-k-sh-e,Nqseqze,,qenqsz,0
Unreadable,n-r-e-d-b,Nredb,,qbdenr,0
Unreadably,n-r-e-d-b-e,Nredbe,,qbdenr,0
Unreadability,n-r-e-d-\-b,Nredbo,,qbdenor,0
Unregulated,n-r-e-g-\-u-d,Nregud,,qdegnru,0
Unreality,n-r-e-/-l,Nrel,,qelnr,0
Unreliable,n-r-e-l-i-b,Nrelib,,qbeilnr,0
Unreliability,n-r-e-l-i-\-b,Nrelibo,,qbeilnor,0
Unrequited,n-r-e-k-\-n-^-~-i-td,Nreqitd,,qdeinqrt,0
Unrighteously,n-r-i-ch-u-s-e,Nricuse,,qceinrsu,0
Unrighteousnesses,n-r-i-ch-u-s-n-e-s-s,Nricusness,,qceinrsu,0
Energetic,n-r-j-\-a,Nrja,,qajnr,0
Energetically,n-r-j-\-ya,Nrjy,,qjnry,0
Unreality,n-r-e-/-l,Nrlo,o,qlnor,0
Unrealities,n-r-e-/-l-s,Nrls,,qlnrs,0
Unresponsive,n-r-s-p-\-v,Nrspv,,qnprsv,0
Unresponsively,n-r-s-p-\-v-e,Nrspve,,qenprsv,0
Incidentals,n-s2-e-tn-l-s,Nsednls,,qdelns,0
Incidentally,n-s2-e-tn-ye,Nsedny,,qdensy,0
Encircled,n-s2-e-k-l-d,Nsekld,,qdeklns,0
Encircling,n-s2-e-k-l-\-h,Nseklg,,qegklns,0
Encircles,n-s2-e-k-l-s,Nsekls,,qeklns,0
Insecticides,n-s2-e-k-s-i-s,Nseksis,,qeikns,0
Interceptions,^-n-\-s-e-p-sh-s,Nsepzs,,qenpsz,0
Insurrections,n-s-e-r-e-k-sh-s,Nserekzs,,qeknrsz,0
Insert,n-s2-e2-t,Nset,,qenst,0
Inserted,n-s2-e2-t-d,Nsetd,,qdenst,0
Inserting,n-s2-e2-t-\-h,Nsetg,,qegnst,0
Inserts,n-s2-e2-t-s,Nsets,,qenst,0
Encipher,n-s2-i-f,Nsif,,qfins,0
Encipherable,n-s2-i-f-b,Nsifb,,qbfins,0
Enciphered,n-s2-i-f-d,Nsifd,,qdfins,0
Enciphering,n-s2-i-f-\-h,Nsifg,,qfgins,0
Enciphers,n-s2-i-f-s,Nsifs,,qfins,0
Ensign,n-s2-i-n,Nsin,,qins,0
Nova scotia,n-~-s2-k,Nsko,o,qknos,0
Instructionally,n-s-/-k-sh-l-e,Nskzle,,qeklnsz,0
Introspected,n-\-s-p-d,Nspdo,o,qdnops,0
Introspecting,n-\-s-p-\-h,Nspgo,o,qgnops,0
Inspirational,n-s-pr-a-sh-l,Nsprzl,,qlnprsz,0
Inspirationally,n-s-pr-a-sh-l-e,Nsprzle,,qelnprsz,0
Inspirations,n-s-pr-a-sh-s,Nsprzs,,qnprsz,0
Introspects,n-\-s-p-s,Nspso,o,qnops,0
Introspect,n-\-s-p,Nspu,u,qnpsu,0
Introspectively,n-\-s-p--\-v-e,Nspve,,qenpsv,0
Introspection,n-\-s-p-sh,Nspzo,o,qnopsz,0
Inspections,n-s-p-sh-s,Nspzs,,qnpsz,0
Insisted,n-ss-d,Nssd,,qdns,0
Insisting,n-ss-\-h,Nssg,,qgns,0
Insistence,n-ss-n-s,Nssns,,qns,0
Insistently,n-ss-\-nt-e,Nssnte,,qenst,0
Insistent,n-ss-\-nt,Nssnto,o,qnost,0
Insists,n-ss-s,Nsss,,qns,0
Installably,n-s2-t-o-l-b-e,Nstolbe,,qbelnost,0
Installability,n-s2-t-o-l-\-b,Nstolbo,,qblnost,0
Installables,n-s2-t-o-l-b-s,Nstolbs,,qblnost,0
Installments,n-s2-t-o-l-m-s,Nstolms,,qlmnost,0
Intrusively,n-/-s2-v-e,Nsve,,qensv,0
Incivility,n-s2-v-\-l,Nsvl,,qlnsv,0
Intake,nt-a,Nta,,qant,0
Intakes,nt-a-k-s,Ntaks,,qaknst,0
Untaint,n-t-a-nt,Ntant,,qant,0
Untainted,n-t-a-nt-d,Ntantd,,qadnt,0
Untainting,n-t-a-nt-\-h,Ntantg,,qagnt,0
Untaints,n-t-a-nt-s,Ntants,,qanst,0
Intakes,nt-a-s,Ntas,,qanst,0
Integrally,nt-e-g-r-l-e,Ntegrle,,qeglnrt,0
Untransferable,nt-/-f-e-r-b,Ntferb,,qbefnrt,0
Untransferably,nt-/-f-e-r-b-e,Ntferbe,,qbefnrt,0
Entitled,nt-i-td,Ntitd,,qdint,0
Entitling,nt-i-t-\-h,Ntitg,,qgint,0
Entitles,nt-i-t-s,Ntits,,qinst,0
Intimidated,n-tm-e-td-d,Ntmedtd,,qdemnt,0
Intimidating,n-tm-e-td-\-h,Ntmedtg,,qdegmnt,0
Intimidates,n-tm-e-td-s,Ntmedts,,qdemnst,0
Intimidation,n-tm-e-td-sh,Ntmedtz,,qdemntz,0
Intimidations,n-tm-e-td-sh-s,Ntmedtzs,,qdemnstz,0
Untenably,n-tn-b-e,Ntnbe,,qbent,0
Entertained,n-/-tn-d,Ntndo,o,qdnot,0
Entertaining,n-/-tn-\-h,Ntngo,o,qgnot,0
Entertainment,n-/-tn-m,Ntnmo,o,qmnot,0
Entertain,n-/-tn,Ntno,o,qnot,0
Entertains,n-/-tn-s,Ntnso,o,qnost,0
Intentionally,n-tn-sh-l-e,Ntnzle,,qelntz,0
Intentionals,n-tn-sh-l-s,Ntnzls,,qlnstz,0
Intone,nt-o-n,Nton,,qnot,0
Nuclear,n-u-k-l-ea-r,Nukler,,qeklnru,0
Nonetheless,n-u-n-th-l,Nunhl,,qhlnu,0
Interrupt,n-/-u-p,Nup,,qnpu,0
Interrupted,n-/-u-p-d,Nupd,,qdnpu,0
Interrupting,n-/-u-p-\-h,Nupg,,qgnpu,0
Interrupts,n-/-u-p-s,Nups,,qnpsu,0
Interruption,n-/-u-p-sh,Nupz,,qnpuz,0
Interruptions,n-/-u-p-sh-s,Nupzs,,qnpsuz,0
Neurological,n-u-r-/-k,Nurk,,qknru,0
Neurologically,n-u-r-/-k-e,Nurke,,qeknru,0
Neutral,n-u-t-r-l,Nutrl,,qlnrtu,0
Neutrally,n-u-t-r-l-e,Nutrle,,qelnrtu,0
Neutralize,n-u-t-r-l-i-s,Nutrlis,,qilnrstu,0
Neutralized,n-u-t-r-l-i-s-d,Nutrlisd,,qdilnrstu,0
Neutralizing,n-u-t-r-l-i-s-\-h,Nutrlisg,,qgilnrstu,0
Neutralizes,n-u-t-r-l-i-s-s,Nutrliss,,qilnrstu,0
Neutralization,n-u-t-r-l-i-s-sh,Nutrlisz,,qilnrstuz,0
Neutralizations,n-u-t-r-l-i-s-sh-s,Nutrliszs,,qilnrstuz,0
Neutrality,n-u-t-r-\-l,Nutrlo,o,qlnortu,0
Neutrals,n-u-t-r-l-s,Nutrls,,qlnrstu,0
In the usual manner,n-u-sh-mn-e2,Nuzmne,,qemnuz,0
Invade,n-v-a-d,Nvad,,qadnv,0
Invaded,n-v-a-d-d,Nvadd,,qadnv,0
Invading,n-v-a-d-\-h,Nvadg,,qadgnv,0
Invades,n-v-a-d-s,Nvads,,qadnsv,0
Invadion,n-v-a-d-sh,Nvadz,,qadnvz,0
Invasion,n-v-a-sh,Nvaz,,qanvz,0
Invasions,n-v-a-sh-s,Nvazs,,qansvz,0
Intervene,^-n-\-v-e-n,Nven,,qenv,0
Intervened,^-n-\-v-e-n-d,Nvend,,qdenv,0
Intervening,^-n-\-v-e-n-\-h,Nveng,,qegnv,0
Intervenes,^-n-\-v-e-n-s,Nvens,,qensv,0
Intervenous,^-n-\-v-e-n-u-s,Nvenus,,qensuv,0
Intervenously,^-n-\-v-e-n-u-s-e,Nvenuse,,qensuv,0
Intervention,^-n-\-v-e-n-sh,Nvenz,,qenvz,0
Interventions,^-n-\-v-e-n-sh-s,Nvenzs,,qensvz,0
Investigations,n-v-e-s2-g-sh-s,Nvesgzs,,qegnsvz,0
Investor,n-v-e-s-r,Nvesr,,qenrsv,0
Investors,n-v-e-s-r-s,Nvesrs,,qenrsv,0
Invitational,n-v-e-t-sh-l,Nvetzl,,qelntvz,0
Invitationals,n-v-e-t-sh-l-s,Nvetzls,,qelnstvz,0
Invitations,n-v-e-t-sh-s,Nvetzs,,qenstvz,0
Envision,n-v-e-sh,Nvez,,qenvz,0
Invocations,n-v-k-sh-s,Nvkzs,,qknsvz,0
Inventiveness,n-v-nt-v-n-s,Nvntvns,,qnstv,0
Inventions,n-v-n-sh-s,Nvnzs,,qnsvz,0
Inexhaustibly,n-e-s2-o-s-b-e,Nxosbe,,qbenosx,0
Intrusions,n-/-sh-s,Nzso,o,qnosz,0
Obedience,o-b-tn-s,Obdns,,qbdnos,0
Obediences,o-b-tn-s-s,Obdnss,,qbdnos,0
Objectify,o-b-f,Obf,,qbfo,0
Objectified,o-b-f-d,Obfd,,qbdfo,0
Objectifying,o-b-f-\-h,Obfg,,qbfgo,0
Objectifies,o-b-f-s,Obfs,,qbfos,0
Obnoxious,o-b-n-o-k-s-u-s,Obnoksus,,qbknosu,0
Obnoxiously,o-b-n-o-k-s-u-s-e,Obnoksuse,,qbeknosu,0
Objectors,o-b-\-r-s,Obrs,,qbors,0
Observably,o-b-s-e-b-e,Obsebe,,qbeos,0
Observability,o-b-s-e-\-b,Obsebo,,qbeos,0
Observance,o-b-s-e-/-n-s,Obsens,,qbenos,0
Observances,o-b-s-e-/-n-s-s,Obsenss,,qbenos,0
Observantly,o-b-s-e-/-nt-e,Obsente,,qbenost,0
Observer,o-b-s-e-\-r,Obser,,qbeors,0
Observatories,o-b-s-e-/-r-e-s,Obseres,,qbeors,0
Observers,o-b-s-e-\-r-s,Obsers,,qbeors,0
Observations,o-b-s-e-sh-s,Obsezs,,qbeosz,0
Obstructed,o-b-s2-k-d,Obskd,,qbdkos,0
Obstructing,o-b-s2-k-\-h,Obskg,,qbgkos,0
Obstructs,o-b-s2-k-s,Obsks,,qbkos,0
Obstructive,o-b-s2-k-v,Obskv,,qbkosv,0
Obstructively,o-b-s2-k-v-e,Obskve,,qbekosv,0
Obstructives,o-b-s2-k-v-s,Obskvs,,qbkosv,0
Obstruction,o-b-s2-k-sh,Obskz,,qbkosz,0
Obstructions,o-b-s2-k-sh-s,Obskzs,,qbkosz,0
Obviated,o-b-v-ea-td,Obvetd,,qbdeotv,0
Obviation,o-b-v-ea-sh,Obvez,,qbeovz,0
Obviousness,o-b-v-n-e-s,Obvnes,,qbenosv,0
Objectionably,o-b-sh-b-e,Obzbe,,qbeoz,0
Order blanks,o-d-\-b-s,Odbs,,qbdos,0
Odium,o-tm,Odm,,qdmo,0
Audacity,o-d-/-s,Odso,o,qdos,0
Offenses,o-f-e-n-s-s,Ofenss,,qefnos,0
Offensively,o-f-e-n-s-v-e,Ofensve,,qefnosv,0
Overflow,^-o-\-f-l-o,Oflo,,qflo,0
Overflowed,^-o-\-f-l-o-d,Oflod,,qdflo,0
Overflowing,^-o-\-f-l-o-\-h,Oflog,,qfglo,0
Overflows,^-o-\-f-l-o-s,Oflos,,qflos,0
Offending,o-f-nt-\-h,Ofndg,,qdfgno,0
Offender,o-f-nt-r,Ofndr,,qdfnor,0
Offenders,o-f-nt-r-s,Ofndrs,,qdfnors,0
Offends,o-f-nt-s,Ofnds,,qdfnos,0
Augmentations,o-g-m-sh-s,Ogmzs,,qgmosz,0
Organic,o-g-n-e-k,Ognek,,qegkno,0
Organist,o-g-n-e-s,Ognes,,qegnos,0
Organically,o-g-n-\-k-e,Ognke,,qegkno,0
Organism,o-g-n-s-m,Ognsm,,qgmnos,0
Organisms,o-g-n-s-m-s,Ognsms,,qgmnos,0
Organizer,o-g-r,Ogr,,qgor,0
Overgrown,^-o-\-g-r-o-n,Ogron,,qgnor,0
Organizers,o-g-r-s,Ogrs,,qgors,0
Authorizations,o-th-r-e-s-a-sh-s,Ohreszs,,qehorsz,0
Awkwardnesss,o-k-d-n-e-s-s,Okdness,,qdeknos,0
Occupied,o-kp-d,Okpd,,qdkop,0
Occupying,o-kp-\-h,Okpg,,qgkop,0
Occupancy,o-kp-n-s-e,Okpnse,,qeknops,0
Occupant,o-kp-nt,Okpnt,,qknopt,0
Occupants,o-kp-nt-s,Okpnts,,qknopst,0
Occupier,o-kp-r,Okpr,,qkopr,0
Occupiers,o-kp-r-s,Okprs,,qkoprs,0
Occupations,o-kp-s,Okps,,qkops,0
Auctioned,o-k-sh-d,Okzd,,qdkoz,0
Auctioneers,o-k-sh-e2-s,Okzes,,qekosz,0
Auctioning,o-k-sh-\-h,Okzg,,qgkoz,0
Auctions,o-k-sh-s,Okzs,,qkosz,0
Oligarch,o-l-e-g-a-k,Olegak,,qaegklo,0
Oligarchs,o-l-e-g-a-k-s,Olegaks,,qaegklos,0
Oligarchic,o-l-e-g-k,Olegk,,qegklo,0
Oligarchically,o-l-e-g-k-e,Olegke,,qegklo,0
Oligarchies,o-l-e-g-s,Olegs,,qeglos,0
Almighty,o-m-a-t-e,Omate,,qaemot,0
Ornamented,o-n-a-m-d,Onamd,,qadmno,0
Ornamenting,o-n-a-m-\-h,Onamg,,qagmno,0
Ornamental,o-n-a-m-l,Onaml,,qalmno,0
Ornamentally,o-n-a-m-l-e,Onamle,,qaelmno,0
Ornaments,o-n-a-m-s,Onams,,qamnos,0
All-nighter,o-n-i-r,Onir,,qinor,0
All-nighters,o-n-i-r-s,Onirs,,qinors,0
Opine,o-p-i-n,Opin,,qinop,0
Opined,o-p-i-n-d,Opind,,qdinop,0
Opining,o-p-i-n-\-h,Oping,,qginop,0
Opines,o-p-i-n-s,Opins,,qinops,0
Opinionatedly,o-p-n-a-td-e,Opnatde,,qadenopt,0
Oppositional,o-p-o-sh-l,Opozl,,qlopz,0
Oppositions,o-p-o-sh-s,Opozs,,qopsz,0
Operatic,o-pr-a-t-k,Opratk,,qakoprt,0
Operative,o-pr-a-\-v,Oprav,,qaoprv,0
Operatives,o-pr-a-\-v-s,Opravs,,qaoprsv,0
Oppressed,o-p-r-e-s-d,Opresd,,qdeoprs,0
Oppressing,o-p-r-e-s-\-h,Opresg,,qegoprs,0
Oppresss,o-p-r-e-s-s,Opress,,qeoprs,0
Oppression,o-p-r-e-s-sh,Opresz,,qeoprsz,0
Oppressions,o-p-r-e-s-sh-s,Opreszs,,qeoprsz,0
Oppressive,o-pr-e-v,Oprev,,qeoprv,0
Oppression,o-p-r-e-sh,Oprez,,qeoprz,0
Oppressions,o-p-r-e-sh-s,Oprezs,,qeoprsz,0
Opportunist,o-pr-tn-e-s,Oprtnes,,qenoprst,0
Opportunists,o-pr-tn-e-s-s,Oprtness,,qenoprst,0
Opportunistic,o-pr-tn-s-t,Oprtnst,,qnoprst,0
Opportunistically,o-pr-tn-s-t-e,Oprtnste,,qenoprst,0
Operationally,o-pr-a-sh-l-e,Oprzle,,qeloprz,0
Optic,o-p-t-e-k,Optek,,qekopt,0
Optics,o-p-t-e-k-s,Opteks,,qekopst,0
Optical,o-p-t-\-l,Optl,,qlopt,0
Optically,o-p-t-\-l-e,Optle,,qelopt,0
Optimist,o-p-tm-e-s2,Optmes,,qemopst,0
Optimists,o-p-tm-e-s2-s,Optmess,,qemopst,0
Optimize,o-p-tm-i-s,Optmis,,qimopst,0
Optimized,o-p-tm-i-s-d,Optmisd,,qdimopst,0
Optimizing,o-p-tm-i-s-\-h,Optmisg,,qgimopst,0
Optimizes,o-p-tm-i-s-s,Optmiss,,qimopst,0
Optimization,o-p-tm-i-s-sh,Optmisz,,qimopstz,0
Optimizations,o-p-tm-i-s-sh-s,Optmiszs,,qimopstz,0
Optimistic,o-p-tm-\-s2-t,Optmst,,qmopst,0
Opticians,o-p-t-sh-s,Optzs,,qopstz,0
Originator,o-r-e-j-n-a-t-e2,Orejnate,,qaejnort,0
Originators,o-r-e-j-n-a-t-e2-s,Orejnates,,qaejnorst,0
Originations,o-r-e-j-n-sh-s,Orejnzs,,qejnorsz,0
Orientated,o-r-e-nt-a-d,Orentad,,qadenort,0
Orientating,o-r-e-nt-a-\-h,Orentag,,qaegnort,0
Orientates,o-r-e-nt-a-s,Orentas,,qaenorst,0
Orientals,o-r-e-nt-l-s,Orentls,,qelnorst,0
Orientations,o-r-e-nt-sh-s,Orentzs,,qenorstz,0
Oversee,o-/-s-e,Ose,,qeos,0
Overseeing,o-/-s-e-\-h,Oseg,,qegos,0
Overseen,o-/-s-e-n,Osen,,qenos,0
Oversees,o-/-s-e-s,Oses,,qeos,0
Overstated,o-/-s2-td,Ostd,,qdost,0
Whatcha,o-t-ch,Otc,,qcot,0
Alternative,o-t-e-n-a-df,Otenatv,,qaenotv,0
Alternatively,o-t-e-n-a-df-e,Otenatve,,qaenotv,0
Alternatives,o-t-e-n-a-df-s,Otenatvs,,qaenostv,0
Ought to know,o-tn-o,Otno,,qnot,0
Autographed,o-t-\-o-t,Otod,,qdot,0
Autographing,o-t-\-o-\-h,Otog,,qgot,0
Autograph,o-t-\-o,Otoo,o,qot,0
Autographs,o-t-\-o-s,Otos,,qost,0
Para-,P-a->,Pa>,,q>ap,0
Paginate,p-a-j-n-a-t,Pajnat,,qajnpt,0
Paginated,p-a-j-n-a-t-d,Pajnatd,,qadjnpt,0
Paginating,p-a-j-n-a-t-\-h,Pajnatg,,qagjnpt,0
